lead_id,channel,campaign,stage,device,region,conversion,revenue
1780,Social Media,Campaign A,Proposal,Mobile,South,0,15950.35
1781,Social Media,Campaign C,Visited,Tablet,East,1,29745.51
1782,Social Media,Campaign B,Leads,Tablet,West,0,45825.94
1783,Email,Campaign A,Visited,Tablet,South,0,16712.57
1784,Referral,Campaign B,Leads,Mobile,South,0,41181.36
1785,Social Media,Campaign A,Visited,Desktop,South,0,1464.28
1786,Paid Ads,Campaign B,Leads,Mobile,East,0,1178.69
1787,Paid Ads,Campaign A,Leads,Mobile,East,0,38225.87
1788,Organic,Campaign A,Customer,Tablet,East,0,38310.93
1789,Referral,Campaign B,Visited,Tablet,South,1,39659.88
1790,Social Media,Campaign C,Visited,Mobile,East,0,46571.32
1791,Paid Ads,Campaign A,Visited,Mobile,North,0,6777.41
1792,Referral,Campaign C,Qualified,Desktop,East,0,12367.26
1793,Organic,Campaign B,Visited,Desktop,West,0,45282.52
1794,Email,Campaign C,Proposal,Tablet,South,0,9684.57
1795,Referral,Campaign C,Leads,Desktop,South,0,34429.23
1796,Referral,Campaign C,Leads,Desktop,North,0,26992.69
1797,Email,Campaign C,Qualified,Tablet,East,1,5076.49
1798,Referral,Campaign C,Visited,Desktop,East,0,14977.92
1799,Organic,Campaign A,Visited,Mobile,West,0,26498.24
1800,Organic,Campaign A,Leads,Desktop,North,0,42765.16
1801,Email,Campaign A,Qualified,Tablet,West,1,35669.39
1802,Social Media,Campaign B,Visited,Mobile,West,1,31472.27
1803,Paid Ads,Campaign C,Visited,Desktop,South,0,25305.61
1804,Social Media,Campaign A,Customer,Mobile,South,0,15635.52
1805,Referral,Campaign B,Visited,Mobile,East,0,6843.0
1806,Paid Ads,Campaign A,Proposal,Desktop,East,1,21044.73
1807,Email,Campaign A,Proposal,Desktop,West,0,2397.41
1808,Email,Campaign C,Visited,Tablet,East,0,11341.74
1809,Paid Ads,Campaign B,Visited,Tablet,West,1,22191.69
1810,Organic,Campaign C,Visited,Mobile,East,0,21511.65
1811,Paid Ads,Campaign C,Qualified,Tablet,East,1,3170.48
1812,Referral,Campaign A,Qualified,Mobile,South,0,29863.95
1813,Organic,Campaign C,Proposal,Mobile,South,0,27934.53
1814,Email,Campaign B,Customer,Tablet,South,0,4827.11
1815,Paid Ads,Campaign C,Qualified,Tablet,South,0,47214.99
1816,Social Media,Campaign C,Visited,Tablet,North,0,5869.76
1817,Social Media,Campaign C,Visited,Desktop,South,0,42886.87
1818,Referral,Campaign A,Proposal,Mobile,North,0,1015.18
1819,Social Media,Campaign B,Visited,Mobile,South,0,44231.77
1820,Paid Ads,Campaign A,Visited,Mobile,East,0,1966.27
1821,Paid Ads,Campaign A,Qualified,Tablet,West,0,38132.79
1822,Social Media,Campaign A,Leads,Tablet,East,0,18722.85
1823,Paid Ads,Campaign A,Customer,Tablet,East,0,37172.62
1824,Referral,Campaign A,Qualified,Tablet,North,0,20685.52
1825,Organic,Campaign B,Visited,Tablet,South,0,4474.49
1826,Referral,Campaign C,Customer,Desktop,West,1,38607.83
1827,Referral,Campaign A,Visited,Tablet,West,1,4491.38
1828,Paid Ads,Campaign A,Leads,Mobile,South,0,46183.9
1829,Organic,Campaign B,Leads,Tablet,North,1,3497.73
1830,Paid Ads,Campaign B,Visited,Mobile,North,1,24486.94
1831,Email,Campaign C,Leads,Tablet,North,1,36428.69
1832,Paid Ads,Campaign B,Visited,Tablet,West,0,20269.08
1833,Paid Ads,Campaign C,Leads,Mobile,North,0,11644.44
1834,Paid Ads,Campaign A,Leads,Mobile,North,0,38195.46
1835,Organic,Campaign A,Proposal,Mobile,West,0,39430.44
1836,Paid Ads,Campaign C,Proposal,Mobile,West,0,46212.05
1837,Organic,Campaign B,Visited,Desktop,East,0,19432.09
1838,Social Media,Campaign C,Leads,Mobile,West,0,25806.33
1839,Email,Campaign B,Leads,Tablet,South,0,18793.29
1840,Organic,Campaign A,Visited,Tablet,West,0,13597.01
1841,Social Media,Campaign B,Proposal,Desktop,West,0,37800.62
1842,Organic,Campaign C,Qualified,Mobile,North,1,17642.94
1843,Organic,Campaign C,Visited,Tablet,East,0,21979.32
1844,Email,Campaign A,Leads,Desktop,North,0,20780.01
1845,Referral,Campaign B,Visited,Tablet,East,0,35920.4
1846,Referral,Campaign B,Qualified,Desktop,North,0,45971.99
1847,Organic,Campaign B,Visited,Desktop,South,0,33671.05
1848,Paid Ads,Campaign A,Customer,Mobile,North,1,24107.55
1849,Social Media,Campaign B,Proposal,Desktop,North,0,39181.05
1850,Paid Ads,Campaign C,Leads,Tablet,South,0,32407.59
1851,Paid Ads,Campaign B,Qualified,Tablet,South,1,3969.91
1852,Organic,Campaign A,Customer,Mobile,West,0,5687.52
1853,Organic,Campaign B,Qualified,Mobile,North,0,2857.93
1854,Organic,Campaign B,Visited,Desktop,South,0,23384.0
1855,Organic,Campaign C,Leads,Mobile,South,0,41466.82
1856,Referral,Campaign B,Proposal,Tablet,West,0,16341.08
1857,Organic,Campaign C,Qualified,Tablet,East,0,19823.85
1858,Referral,Campaign C,Qualified,Mobile,South,0,45564.38
1859,Referral,Campaign A,Proposal,Mobile,South,1,42008.27
1860,Organic,Campaign C,Proposal,Mobile,North,0,33587.36
1861,Email,Campaign C,Customer,Desktop,West,1,14073.39
1862,Social Media,Campaign A,Visited,Desktop,North,0,6735.03
1863,Paid Ads,Campaign C,Leads,Tablet,East,0,1786.88
1864,Referral,Campaign A,Qualified,Desktop,West,0,6243.52
1865,Social Media,Campaign B,Proposal,Desktop,North,0,15337.23
1866,Email,Campaign A,Qualified,Desktop,South,0,28037.71
1867,Paid Ads,Campaign C,Visited,Desktop,South,0,4136.0
1868,Paid Ads,Campaign A,Proposal,Tablet,West,1,7675.16
1869,Referral,Campaign C,Qualified,Mobile,South,0,9872.95
1870,Organic,Campaign B,Visited,Tablet,North,0,31967.12
1871,Email,Campaign A,Leads,Desktop,West,1,31173.7
1872,Referral,Campaign B,Visited,Mobile,South,0,27987.52
1873,Email,Campaign C,Leads,Mobile,South,0,13274.57
1874,Organic,Campaign C,Visited,Mobile,East,0,19184.86
1875,Organic,Campaign B,Leads,Tablet,East,0,5737.8
1876,Referral,Campaign A,Leads,Mobile,West,0,12096.57
1877,Organic,Campaign A,Qualified,Tablet,East,0,44987.56
1878,Social Media,Campaign C,Qualified,Tablet,North,0,49004.9
1879,Paid Ads,Campaign B,Proposal,Desktop,South,0,32735.32
1880,Referral,Campaign B,Visited,Desktop,South,0,45924.34
1881,Email,Campaign A,Visited,Mobile,South,1,32494.35
1882,Social Media,Campaign A,Proposal,Mobile,West,1,2626.63
1883,Referral,Campaign A,Visited,Desktop,West,0,49841.37
1884,Organic,Campaign B,Customer,Tablet,East,0,5848.66
1885,Organic,Campaign A,Proposal,Tablet,South,1,34449.45
1886,Organic,Campaign A,Leads,Desktop,South,0,13388.97
1887,Organic,Campaign C,Customer,Tablet,South,0,20207.07
1888,Email,Campaign A,Visited,Desktop,South,0,32650.78
1889,Social Media,Campaign A,Leads,Desktop,South,1,22387.88
1890,Paid Ads,Campaign B,Qualified,Mobile,North,0,13276.76
1891,Email,Campaign B,Leads,Mobile,South,1,17387.86
1892,Email,Campaign C,Customer,Desktop,North,0,17735.86
1893,Paid Ads,Campaign A,Visited,Mobile,South,0,48006.87
1894,Paid Ads,Campaign C,Leads,Desktop,West,0,40132.04
1895,Organic,Campaign B,Qualified,Tablet,West,0,23468.89
1896,Email,Campaign C,Qualified,Tablet,North,1,10791.23
1897,Referral,Campaign B,Visited,Tablet,South,1,40739.79
1898,Paid Ads,Campaign C,Leads,Tablet,West,0,8701.94
1899,Paid Ads,Campaign C,Proposal,Desktop,West,1,11312.65
1900,Social Media,Campaign A,Visited,Tablet,South,1,18934.66
1901,Referral,Campaign C,Proposal,Tablet,South,0,44137.06
1902,Referral,Campaign A,Qualified,Tablet,West,0,7457.55
1903,Paid Ads,Campaign A,Proposal,Tablet,South,0,6989.48
1904,Organic,Campaign A,Qualified,Desktop,East,0,25204.77
1905,Social Media,Campaign A,Visited,Tablet,South,0,14544.12
1906,Referral,Campaign C,Qualified,Mobile,West,0,28867.67
1907,Paid Ads,Campaign B,Proposal,Mobile,West,0,23130.2
1908,Referral,Campaign B,Leads,Mobile,North,1,22313.0
1909,Social Media,Campaign B,Customer,Mobile,East,1,6486.68
1910,Social Media,Campaign C,Leads,Mobile,West,0,7911.43
1911,Email,Campaign A,Visited,Mobile,East,0,41232.85
1912,Paid Ads,Campaign B,Leads,Desktop,South,0,44408.25
1913,Social Media,Campaign C,Customer,Mobile,West,0,12499.49
1914,Email,Campaign A,Leads,Tablet,North,0,6559.56
1915,Email,Campaign B,Proposal,Mobile,West,0,3617.42
1916,Referral,Campaign A,Proposal,Desktop,North,0,30806.58
1917,Referral,Campaign B,Leads,Mobile,East,0,36052.31
1918,Email,Campaign B,Visited,Tablet,North,0,19267.69
1919,Referral,Campaign B,Qualified,Tablet,South,0,34304.12
1920,Social Media,Campaign A,Leads,Desktop,South,1,35934.98
1921,Organic,Campaign C,Proposal,Desktop,South,1,46831.77
1922,Social Media,Campaign A,Leads,Desktop,West,0,4178.81
1923,Email,Campaign B,Leads,Desktop,South,0,10422.29
1924,Email,Campaign A,Proposal,Mobile,South,0,4357.77
1925,Social Media,Campaign C,Leads,Mobile,West,0,43531.7
1926,Referral,Campaign A,Leads,Tablet,East,0,39836.77
1927,Referral,Campaign C,Leads,Desktop,South,0,29157.46
1928,Email,Campaign C,Leads,Desktop,South,1,5099.51
1929,Paid Ads,Campaign A,Leads,Mobile,West,0,14392.31
1930,Referral,Campaign B,Proposal,Desktop,East,1,15588.27
1931,Social Media,Campaign C,Leads,Tablet,East,0,28476.42
1932,Referral,Campaign A,Leads,Tablet,East,0,13644.15
1933,Social Media,Campaign C,Qualified,Desktop,West,0,4575.03
1934,Email,Campaign B,Visited,Tablet,North,0,36807.35
1935,Referral,Campaign A,Visited,Tablet,North,0,15654.93
1936,Social Media,Campaign A,Customer,Mobile,South,0,23166.33
1937,Email,Campaign A,Qualified,Tablet,South,0,7255.67
1938,Paid Ads,Campaign B,Qualified,Desktop,South,0,40324.87
1939,Social Media,Campaign C,Qualified,Desktop,North,0,28711.06
1940,Paid Ads,Campaign A,Visited,Tablet,West,1,45177.7
1941,Paid Ads,Campaign C,Qualified,Desktop,South,0,25278.11
1942,Organic,Campaign C,Leads,Mobile,West,0,47129.86
1943,Referral,Campaign B,Leads,Tablet,South,0,44701.54
1944,Social Media,Campaign A,Leads,Tablet,West,1,29246.53
1945,Paid Ads,Campaign C,Visited,Tablet,West,0,46760.78
1946,Organic,Campaign A,Visited,Desktop,North,0,16831.35
1947,Email,Campaign A,Customer,Desktop,West,0,18916.47
1948,Social Media,Campaign B,Leads,Tablet,East,0,3228.42
1949,Paid Ads,Campaign A,Leads,Desktop,North,0,29870.84
1950,Referral,Campaign A,Visited,Desktop,South,1,36374.27
1951,Organic,Campaign C,Visited,Tablet,North,1,38902.44
1952,Paid Ads,Campaign B,Qualified,Tablet,East,0,8341.0
1953,Referral,Campaign A,Leads,Desktop,East,0,22763.79
1954,Paid Ads,Campaign C,Leads,Tablet,West,0,9666.3
1955,Social Media,Campaign B,Visited,Tablet,East,0,33444.24
1956,Social Media,Campaign B,Qualified,Tablet,East,1,8739.37
1957,Social Media,Campaign C,Visited,Tablet,East,0,45304.02
1958,Organic,Campaign C,Visited,Desktop,East,0,12301.1
1959,Social Media,Campaign C,Leads,Tablet,South,0,15278.71
1960,Referral,Campaign C,Visited,Mobile,South,1,42694.41
1961,Paid Ads,Campaign C,Visited,Tablet,North,0,23464.91
1962,Email,Campaign A,Qualified,Mobile,West,0,2175.8
1963,Referral,Campaign A,Qualified,Tablet,South,0,25234.73
1964,Referral,Campaign B,Proposal,Mobile,East,0,5142.62
1965,Social Media,Campaign A,Leads,Mobile,West,1,49281.89
1966,Organic,Campaign A,Visited,Tablet,South,0,29817.47
1967,Paid Ads,Campaign A,Visited,Tablet,North,0,13570.1
1968,Organic,Campaign C,Customer,Tablet,East,0,28622.17
1969,Paid Ads,Campaign B,Qualified,Mobile,West,1,4766.49
1970,Paid Ads,Campaign B,Qualified,Desktop,South,0,40194.67
1971,Organic,Campaign B,Visited,Desktop,West,0,46341.07
1972,Referral,Campaign B,Leads,Tablet,South,0,43847.78
1973,Paid Ads,Campaign A,Visited,Desktop,North,0,17746.12
1974,Organic,Campaign A,Qualified,Desktop,East,0,16962.64
1975,Paid Ads,Campaign C,Customer,Tablet,North,1,2719.29
1976,Email,Campaign B,Customer,Mobile,East,0,32918.62
1977,Referral,Campaign A,Leads,Tablet,East,0,27210.33
1978,Social Media,Campaign A,Leads,Desktop,West,1,23507.97
1979,Paid Ads,Campaign C,Customer,Mobile,South,0,45473.92
1980,Email,Campaign C,Qualified,Desktop,North,0,9226.07
1981,Social Media,Campaign C,Visited,Mobile,North,0,1473.65
1982,Social Media,Campaign A,Leads,Desktop,North,0,4592.51
1983,Paid Ads,Campaign A,Visited,Tablet,West,0,11945.2
1984,Organic,Campaign C,Leads,Desktop,West,1,2630.99
1985,Paid Ads,Campaign B,Leads,Desktop,West,1,25639.34
1986,Email,Campaign C,Qualified,Mobile,East,0,16390.43
1987,Social Media,Campaign C,Leads,Desktop,North,0,9843.67
1988,Paid Ads,Campaign C,Visited,Tablet,East,0,37754.12
1989,Organic,Campaign C,Leads,Tablet,North,0,11018.11
1990,Paid Ads,Campaign A,Proposal,Tablet,North,0,34692.65
1991,Referral,Campaign B,Qualified,Mobile,South,0,18113.98
1992,Organic,Campaign C,Leads,Mobile,North,1,26079.56
1993,Email,Campaign B,Customer,Desktop,West,1,46759.48
1994,Social Media,Campaign B,Customer,Desktop,West,0,2830.23
1995,Paid Ads,Campaign B,Visited,Desktop,West,0,25512.96
1996,Organic,Campaign C,Visited,Mobile,South,0,42866.73
1997,Referral,Campaign A,Qualified,Mobile,South,1,29810.74
1998,Organic,Campaign C,Proposal,Desktop,East,0,14566.66
1999,Referral,Campaign B,Customer,Mobile,North,0,20486.38
2000,Email,Campaign B,Proposal,Mobile,North,0,34333.02
2001,Social Media,Campaign A,Qualified,Tablet,West,1,44649.78
2002,Email,Campaign C,Leads,Tablet,West,1,3012.25
2003,Paid Ads,Campaign B,Visited,Desktop,West,0,4505.4
2004,Organic,Campaign A,Visited,Desktop,West,1,16927.52
2005,Referral,Campaign B,Leads,Tablet,West,0,12406.2
2006,Referral,Campaign A,Qualified,Mobile,West,0,13981.61
2007,Organic,Campaign A,Qualified,Desktop,North,1,11842.23
2008,Organic,Campaign C,Qualified,Desktop,South,1,10595.43
2009,Paid Ads,Campaign B,Visited,Desktop,West,0,7400.57
2010,Email,Campaign C,Qualified,Mobile,North,0,46763.75
2011,Referral,Campaign B,Visited,Tablet,West,1,8065.28
2012,Paid Ads,Campaign C,Leads,Desktop,East,1,11015.78
2013,Email,Campaign B,Proposal,Tablet,East,1,13067.02
2014,Paid Ads,Campaign C,Qualified,Tablet,North,0,46717.73
2015,Referral,Campaign A,Customer,Mobile,South,1,38029.99
2016,Organic,Campaign B,Visited,Mobile,East,1,39695.27
2017,Organic,Campaign B,Leads,Mobile,East,0,6133.15
2018,Email,Campaign A,Leads,Mobile,South,1,41979.18
2019,Social Media,Campaign C,Leads,Mobile,East,0,21001.46
2020,Email,Campaign B,Proposal,Mobile,West,0,13878.33
2021,Social Media,Campaign B,Qualified,Desktop,South,0,29211.75
2022,Paid Ads,Campaign C,Proposal,Tablet,East,0,41286.96
2023,Paid Ads,Campaign A,Visited,Mobile,South,0,39153.96
2024,Referral,Campaign C,Proposal,Desktop,West,1,44609.88
2025,Social Media,Campaign C,Visited,Tablet,East,0,46478.48
2026,Referral,Campaign C,Proposal,Mobile,North,0,12667.98
2027,Organic,Campaign B,Leads,Mobile,East,1,21769.04
2028,Social Media,Campaign A,Leads,Desktop,East,0,1716.8
2029,Email,Campaign A,Leads,Tablet,West,0,44086.76
2030,Organic,Campaign C,Customer,Mobile,North,0,8574.04
2031,Organic,Campaign B,Visited,Tablet,North,0,43212.27
2032,Email,Campaign C,Leads,Desktop,North,0,17139.98
2033,Organic,Campaign B,Proposal,Mobile,West,1,19038.55
2034,Social Media,Campaign B,Leads,Tablet,West,0,2917.48
2035,Referral,Campaign B,Visited,Desktop,West,1,17017.06
2036,Organic,Campaign B,Leads,Desktop,West,0,44529.82
2037,Social Media,Campaign A,Leads,Mobile,West,0,2251.82
2038,Paid Ads,Campaign B,Customer,Tablet,North,0,20910.05
2039,Social Media,Campaign B,Proposal,Mobile,South,0,2538.58
2040,Referral,Campaign C,Leads,Mobile,West,0,19175.25
2041,Social Media,Campaign C,Customer,Tablet,South,0,9459.39
2042,Email,Campaign A,Leads,Tablet,East,0,13358.7
2043,Referral,Campaign C,Visited,Tablet,East,0,44002.32
2044,Paid Ads,Campaign B,Visited,Desktop,West,0,22366.41
2045,Email,Campaign C,Leads,Desktop,East,0,14416.1
2046,Social Media,Campaign A,Visited,Tablet,South,0,29877.58
2047,Referral,Campaign C,Customer,Desktop,East,1,7963.24
2048,Paid Ads,Campaign C,Proposal,Mobile,East,0,13710.19
2049,Email,Campaign A,Visited,Tablet,South,0,27766.15
2050,Paid Ads,Campaign A,Qualified,Mobile,East,0,12638.63
2051,Social Media,Campaign B,Qualified,Tablet,West,0,34277.26
2052,Paid Ads,Campaign C,Customer,Mobile,South,1,25083.07
2053,Organic,Campaign B,Proposal,Tablet,South,0,38827.46
2054,Email,Campaign C,Leads,Mobile,North,0,47463.98
2055,Paid Ads,Campaign C,Proposal,Tablet,North,1,6674.44
2056,Social Media,Campaign B,Qualified,Tablet,South,0,17398.59
2057,Social Media,Campaign C,Qualified,Desktop,South,0,16657.9
2058,Paid Ads,Campaign C,Visited,Mobile,North,0,8407.96
2059,Social Media,Campaign C,Visited,Desktop,West,0,40704.85
2060,Referral,Campaign A,Leads,Mobile,East,1,38234.06
2061,Referral,Campaign B,Visited,Desktop,East,1,24736.85
2062,Referral,Campaign A,Visited,Tablet,East,0,27350.77
2063,Organic,Campaign B,Qualified,Desktop,South,1,3917.66
2064,Paid Ads,Campaign B,Visited,Desktop,West,0,28219.86
2065,Organic,Campaign C,Qualified,Tablet,North,0,39775.73
2066,Social Media,Campaign B,Leads,Desktop,West,1,29117.55
2067,Organic,Campaign A,Customer,Tablet,West,0,14000.01
2068,Social Media,Campaign A,Leads,Mobile,East,0,33709.87
2069,Social Media,Campaign A,Visited,Desktop,North,0,18712.93
2070,Email,Campaign B,Qualified,Tablet,West,0,27698.79
2071,Referral,Campaign A,Proposal,Tablet,North,0,24890.7
2072,Social Media,Campaign B,Customer,Desktop,South,0,19677.58
2073,Email,Campaign A,Leads,Mobile,East,0,36225.02
2074,Referral,Campaign A,Leads,Desktop,North,0,44309.93
2075,Social Media,Campaign B,Customer,Tablet,South,1,1255.41
2076,Social Media,Campaign A,Visited,Mobile,South,1,46747.21
2077,Organic,Campaign C,Qualified,Desktop,South,0,26064.24
2078,Organic,Campaign B,Leads,Tablet,West,1,35335.86
2079,Referral,Campaign B,Visited,Desktop,West,0,42925.6
2080,Social Media,Campaign B,Leads,Mobile,East,0,23888.08
2081,Paid Ads,Campaign C,Visited,Mobile,East,0,41913.73
2082,Organic,Campaign B,Qualified,Mobile,South,0,9703.37
2083,Referral,Campaign A,Customer,Mobile,East,0,8799.21
2084,Social Media,Campaign A,Visited,Mobile,West,0,33216.1
2085,Social Media,Campaign A,Proposal,Desktop,East,0,43637.01
2086,Paid Ads,Campaign B,Visited,Mobile,North,0,44728.88
2087,Referral,Campaign A,Leads,Mobile,West,1,32543.28
2088,Social Media,Campaign B,Visited,Tablet,South,0,26748.97
2089,Organic,Campaign A,Customer,Mobile,South,1,17238.26
2090,Paid Ads,Campaign C,Proposal,Tablet,East,1,49020.02
2091,Referral,Campaign C,Qualified,Tablet,West,0,16665.09
2092,Paid Ads,Campaign C,Proposal,Tablet,South,0,37465.12
2093,Organic,Campaign C,Qualified,Desktop,South,0,27067.11
2094,Referral,Campaign B,Customer,Desktop,West,1,30817.1
2095,Paid Ads,Campaign A,Qualified,Tablet,West,0,20280.55
2096,Email,Campaign C,Customer,Desktop,South,0,48276.33
2097,Organic,Campaign B,Leads,Mobile,East,0,29012.43
2098,Organic,Campaign C,Visited,Desktop,East,0,46951.59
2099,Organic,Campaign C,Leads,Mobile,East,1,1371.98
2100,Email,Campaign B,Visited,Mobile,North,0,29060.86
2101,Email,Campaign B,Qualified,Desktop,West,1,36142.16
2102,Social Media,Campaign A,Leads,Desktop,South,0,37508.93
2103,Paid Ads,Campaign A,Qualified,Tablet,North,0,45343.87
2104,Social Media,Campaign C,Visited,Desktop,East,1,1215.68
2105,Paid Ads,Campaign C,Visited,Desktop,North,0,1016.18
2106,Email,Campaign A,Leads,Desktop,South,1,24140.91
2107,Email,Campaign A,Customer,Mobile,South,0,2435.39
2108,Social Media,Campaign B,Leads,Mobile,West,0,48752.1
2109,Referral,Campaign A,Leads,Mobile,East,0,11881.19
2110,Social Media,Campaign A,Qualified,Tablet,East,1,24160.57
2111,Paid Ads,Campaign C,Qualified,Tablet,North,1,3995.74
2112,Social Media,Campaign A,Visited,Tablet,East,0,26580.37
2113,Organic,Campaign C,Leads,Mobile,North,0,19617.85
2114,Paid Ads,Campaign A,Visited,Desktop,South,0,3188.34
2115,Paid Ads,Campaign B,Customer,Tablet,South,0,17421.09
2116,Referral,Campaign A,Visited,Tablet,South,0,20180.36
2117,Email,Campaign A,Leads,Mobile,South,0,49506.15
2118,Paid Ads,Campaign A,Visited,Tablet,South,1,11186.41
2119,Email,Campaign C,Visited,Desktop,North,0,27694.2
2120,Social Media,Campaign B,Proposal,Mobile,South,1,49378.46
2121,Organic,Campaign A,Visited,Mobile,North,0,39808.94
2122,Referral,Campaign C,Visited,Desktop,South,0,49675.01
2123,Email,Campaign B,Leads,Desktop,North,1,48446.62
2124,Paid Ads,Campaign C,Visited,Desktop,North,0,24987.44
2125,Email,Campaign C,Visited,Tablet,North,1,35122.42
2126,Paid Ads,Campaign B,Proposal,Desktop,East,1,6411.71
2127,Email,Campaign A,Proposal,Mobile,North,0,22616.29
2128,Paid Ads,Campaign C,Customer,Desktop,North,0,40641.91
2129,Social Media,Campaign C,Proposal,Mobile,South,0,25761.43
2130,Paid Ads,Campaign A,Qualified,Mobile,North,0,35432.25
2131,Paid Ads,Campaign A,Visited,Tablet,North,0,37541.82
2132,Organic,Campaign B,Proposal,Desktop,West,0,13419.99
2133,Paid Ads,Campaign B,Proposal,Tablet,East,0,43909.27
2134,Organic,Campaign B,Proposal,Desktop,West,0,23531.3
2135,Referral,Campaign A,Leads,Desktop,South,0,11299.07
2136,Organic,Campaign C,Visited,Desktop,East,0,43405.38
2137,Social Media,Campaign C,Proposal,Desktop,East,0,21473.12
2138,Organic,Campaign B,Qualified,Desktop,West,0,37765.31
2139,Referral,Campaign A,Customer,Mobile,East,0,27853.62
2140,Social Media,Campaign C,Visited,Mobile,West,0,19711.72
2141,Email,Campaign B,Visited,Desktop,North,0,40683.94
2142,Email,Campaign C,Visited,Mobile,West,0,29639.03
2143,Organic,Campaign C,Proposal,Tablet,East,1,20137.54
2144,Organic,Campaign A,Visited,Tablet,East,0,6370.3
2145,Referral,Campaign A,Visited,Tablet,South,0,44876.82
2146,Referral,Campaign C,Customer,Desktop,South,1,2738.01
2147,Paid Ads,Campaign B,Visited,Desktop,South,1,43296.18
2148,Referral,Campaign A,Proposal,Mobile,South,0,18638.11
2149,Paid Ads,Campaign C,Leads,Mobile,East,0,32327.6
2150,Social Media,Campaign A,Proposal,Mobile,South,0,46187.79
2151,Organic,Campaign A,Qualified,Tablet,West,0,8433.62
2152,Social Media,Campaign A,Customer,Tablet,North,1,28780.57
2153,Referral,Campaign C,Customer,Tablet,East,0,38457.21
2154,Social Media,Campaign B,Visited,Tablet,South,1,38121.61
2155,Social Media,Campaign B,Visited,Mobile,East,0,26755.96
2156,Social Media,Campaign B,Visited,Desktop,South,1,31612.23
2157,Referral,Campaign A,Qualified,Desktop,East,0,38118.82
2158,Social Media,Campaign C,Proposal,Tablet,South,0,42210.35
2159,Paid Ads,Campaign A,Leads,Desktop,North,0,38328.84
2160,Referral,Campaign B,Qualified,Desktop,South,0,18346.24
2161,Social Media,Campaign B,Visited,Desktop,West,0,49839.59
2162,Referral,Campaign C,Proposal,Tablet,East,1,22290.63
2163,Email,Campaign A,Customer,Mobile,East,0,2198.77
2164,Paid Ads,Campaign B,Visited,Mobile,West,1,18768.23
2165,Social Media,Campaign C,Leads,Desktop,West,0,7261.36
2166,Email,Campaign A,Visited,Mobile,North,0,6950.69
2167,Email,Campaign A,Qualified,Mobile,East,1,14795.22
2168,Referral,Campaign B,Leads,Tablet,North,0,3615.4
2169,Email,Campaign B,Visited,Tablet,East,0,34737.1
2170,Paid Ads,Campaign A,Leads,Desktop,East,0,4625.46
2171,Paid Ads,Campaign A,Leads,Desktop,North,0,10961.19
2172,Organic,Campaign B,Leads,Desktop,East,1,5552.09
2173,Paid Ads,Campaign A,Qualified,Tablet,East,0,4095.22
2174,Email,Campaign B,Visited,Mobile,North,0,14119.83
2175,Paid Ads,Campaign A,Proposal,Tablet,South,1,29023.05
2176,Referral,Campaign B,Qualified,Tablet,North,0,48269.59
2177,Organic,Campaign C,Leads,Mobile,East,0,43902.28
2178,Email,Campaign B,Visited,Mobile,West,1,43920.76
2179,Organic,Campaign B,Proposal,Desktop,South,0,9627.28
2180,Email,Campaign C,Customer,Mobile,West,1,13980.45
2181,Referral,Campaign A,Visited,Mobile,South,0,4743.27
2182,Organic,Campaign C,Leads,Mobile,West,1,39144.95
2183,Social Media,Campaign B,Visited,Mobile,South,1,4421.0
2184,Email,Campaign A,Qualified,Desktop,North,0,28278.09
2185,Social Media,Campaign C,Visited,Desktop,South,0,13145.9
2186,Organic,Campaign A,Leads,Mobile,South,0,12928.84
2187,Social Media,Campaign A,Qualified,Mobile,South,0,49545.53
2188,Social Media,Campaign C,Qualified,Desktop,East,0,38082.21
2189,Organic,Campaign A,Leads,Desktop,West,0,42010.03
2190,Referral,Campaign C,Leads,Mobile,North,0,29027.15
2191,Social Media,Campaign B,Qualified,Tablet,West,1,43679.7
2192,Social Media,Campaign A,Visited,Desktop,West,0,32629.04
2193,Referral,Campaign B,Visited,Desktop,North,0,47362.51
2194,Social Media,Campaign B,Proposal,Desktop,East,0,14785.59
2195,Social Media,Campaign A,Visited,Mobile,South,0,30170.66
2196,Social Media,Campaign C,Qualified,Mobile,East,0,34816.44
2197,Paid Ads,Campaign A,Customer,Desktop,East,0,20253.93
2198,Referral,Campaign B,Visited,Mobile,South,1,44105.69
2199,Social Media,Campaign B,Leads,Mobile,West,1,49010.35
2200,Referral,Campaign C,Qualified,Desktop,South,0,25194.71
2201,Email,Campaign A,Proposal,Mobile,North,0,20141.39
2202,Email,Campaign B,Customer,Tablet,South,0,24124.96
2203,Social Media,Campaign B,Qualified,Mobile,West,0,42784.1
2204,Referral,Campaign B,Visited,Mobile,East,0,32627.95
2205,Referral,Campaign C,Qualified,Desktop,East,0,3193.85
2206,Referral,Campaign B,Leads,Desktop,South,0,27566.33
2207,Paid Ads,Campaign B,Leads,Tablet,North,1,1847.71
2208,Email,Campaign A,Visited,Mobile,West,0,39148.23
2209,Referral,Campaign A,Visited,Tablet,East,0,17087.3
2210,Referral,Campaign B,Proposal,Tablet,South,0,24128.37
2211,Paid Ads,Campaign B,Leads,Desktop,North,1,40135.23
2212,Paid Ads,Campaign A,Leads,Mobile,North,1,3275.99
2213,Referral,Campaign C,Leads,Desktop,East,0,8768.54
2214,Organic,Campaign C,Proposal,Tablet,East,0,20500.06
2215,Referral,Campaign C,Qualified,Tablet,West,0,12266.33
