CustomerID,Gender,SeniorCitizen,Tenure,MonthlyCharges,Contract,PaymentMethod,InternetService,TechSupport,TotalCharges,Churn
C00330,Female,0,58,77.07,Month-to-month,Electronic check,DSL,Yes,4462.62,No
C00331,Male,0,69,68.43,Two year,Electronic check,Fiber optic,No,4673.28,No
C00332,Male,0,10,75.0,Month-to-month,Bank transfer,No,Yes,702.82,Yes
C00333,Female,0,6,69.18,One year,Mailed check,DSL,No,412.19,No
C00334,Male,0,13,76.55,One year,Bank transfer,DSL,No,963.47,No
C00335,Female,0,65,91.55,Two year,Credit card,Fiber optic,Yes,5959.25,No
C00336,Female,0,20,30.96,Two year,Mailed check,DSL,Yes,610.02,No
C00337,Male,0,57,94.96,One year,Bank transfer,Fiber optic,No,5428.16,No
C00338,Male,0,46,33.59,Month-to-month,Bank transfer,Fiber optic,Yes,1590.38,No
C00339,Female,0,8,26.66,Month-to-month,Mailed check,DSL,No,216.15,No
C00340,Female,0,10,117.61,Month-to-month,Mailed check,Fiber optic,No,1204.84,Yes
C00341,Male,0,67,115.7,One year,Mailed check,Fiber optic,Yes,7777.2,Yes
C00342,Female,0,11,26.04,Two year,Bank transfer,Fiber optic,No,328.62,No
C00343,Male,0,12,64.33,One year,Mailed check,Fiber optic,Yes,743.36,No
C00344,Female,0,10,38.62,Month-to-month,Mailed check,Fiber optic,No,418.93,Yes
C00345,Male,1,25,68.53,Month-to-month,Mailed check,DSL,No,1753.8,Yes
C00346,Male,0,49,103.02,Month-to-month,Electronic check,DSL,No,5037.26,Yes
C00347,Male,0,49,115.06,Month-to-month,Credit card,DSL,No,5619.32,Yes
C00348,Female,0,11,83.43,Month-to-month,Mailed check,Fiber optic,No,962.93,Yes
C00349,Female,0,62,55.39,Month-to-month,Credit card,Fiber optic,Yes,3446.94,No
C00350,Male,0,36,80.33,One year,Mailed check,Fiber optic,No,2879.95,Yes
C00351,Female,0,39,51.2,Month-to-month,Mailed check,Fiber optic,No,2025.98,No
C00352,Male,1,53,110.98,Month-to-month,Electronic check,DSL,No,5862.39,Yes
C00353,Male,0,56,107.04,Two year,Electronic check,DSL,Yes,5961.88,No
C00354,Female,1,1,75.82,Month-to-month,Mailed check,Fiber optic,No,80.22,Yes
C00355,Female,0,56,52.48,Month-to-month,Mailed check,Fiber optic,Yes,2945.5,No
C00356,Male,0,4,49.34,Month-to-month,Mailed check,Fiber optic,No,229.93,No
C00357,Female,1,30,23.34,Month-to-month,Credit card,DSL,No,695.9,Yes
C00358,Female,0,12,101.58,Month-to-month,Mailed check,No,No,1250.42,Yes
C00359,Male,0,35,65.04,Month-to-month,Credit card,Fiber optic,Yes,2257.53,No
C00360,Male,0,52,52.51,Month-to-month,Electronic check,Fiber optic,No,2738.06,Yes
C00361,Female,0,31,67.11,Month-to-month,Credit card,DSL,Yes,2051.26,No
C00362,Male,0,68,101.87,Month-to-month,Mailed check,Fiber optic,No,6915.7,Yes
C00363,Male,0,52,32.46,Two year,Electronic check,No,Yes,1723.67,No
C00364,Female,0,7,105.77,Month-to-month,Bank transfer,Fiber optic,No,711.99,Yes
C00365,Male,0,22,109.75,Two year,Electronic check,DSL,No,2445.52,No
C00366,Male,0,56,114.67,Month-to-month,Bank transfer,DSL,No,6399.81,Yes
C00367,Female,0,58,59.75,Month-to-month,Credit card,Fiber optic,Yes,3418.95,Yes
C00368,Female,0,64,41.71,One year,Electronic check,DSL,No,2630.43,No
C00369,Male,0,12,57.36,Month-to-month,Electronic check,Fiber optic,No,712.91,Yes
C00370,Male,0,7,53.29,Month-to-month,Electronic check,DSL,No,349.24,Yes
C00371,Female,0,55,37.62,One year,Credit card,DSL,Yes,2084.51,No
C00372,Female,1,62,80.73,Month-to-month,Mailed check,Fiber optic,No,5025.18,Yes
C00373,Female,0,55,67.66,One year,Credit card,Fiber optic,No,3705.81,No
C00374,Female,0,36,106.57,Two year,Electronic check,Fiber optic,No,3834.01,Yes
C00375,Male,0,24,23.21,Month-to-month,Mailed check,No,No,547.42,Yes
C00376,Female,0,44,84.39,Month-to-month,Electronic check,DSL,No,3757.89,Yes
C00377,Female,0,17,96.29,Month-to-month,Electronic check,Fiber optic,No,1618.92,No
C00378,Male,0,2,95.95,Two year,Bank transfer,DSL,Yes,160.23,No
C00379,Female,0,13,108.61,One year,Electronic check,Fiber optic,No,1398.49,Yes
C00380,Male,0,31,92.9,Two year,Credit card,DSL,No,2896.85,Yes
C00381,Female,1,28,112.78,Month-to-month,Credit card,DSL,Yes,3177.58,Yes
C00382,Female,1,60,53.27,One year,Credit card,DSL,No,3238.61,No
C00383,Female,1,27,70.32,Month-to-month,Mailed check,DSL,No,1936.82,No
C00384,Male,0,15,21.41,Month-to-month,Bank transfer,Fiber optic,Yes,299.98,Yes
C00385,Male,0,33,20.7,Two year,Bank transfer,Fiber optic,Yes,678.62,No
C00386,Female,0,20,44.01,Month-to-month,Electronic check,No,No,904.93,Yes
C00387,Male,0,42,30.08,Two year,Electronic check,Fiber optic,Yes,1305.01,No
C00388,Male,0,12,46.02,Month-to-month,Bank transfer,DSL,Yes,535.96,Yes
C00389,Male,0,23,37.7,One year,Mailed check,DSL,No,861.54,Yes
C00390,Male,0,14,22.85,Month-to-month,Credit card,DSL,No,359.85,Yes
C00391,Male,0,25,110.93,Month-to-month,Electronic check,DSL,No,2759.1,Yes
C00392,Male,0,31,20.82,Month-to-month,Bank transfer,Fiber optic,No,643.47,No
C00393,Female,0,54,93.61,Month-to-month,Mailed check,Fiber optic,No,5095.39,Yes
C00394,Female,0,5,35.21,Month-to-month,Credit card,DSL,No,206.27,Yes
C00395,Male,1,13,111.22,One year,Electronic check,DSL,No,1420.2,Yes
C00396,Female,0,28,109.28,Month-to-month,Credit card,DSL,Yes,3042.32,Yes
C00397,Female,0,43,85.39,Month-to-month,Credit card,DSL,Yes,3657.07,No
C00398,Female,0,47,87.22,Month-to-month,Bank transfer,DSL,No,4140.61,No
C00399,Female,0,71,20.53,Month-to-month,Bank transfer,Fiber optic,No,1507.52,Yes
C00400,Male,0,38,118.49,One year,Credit card,DSL,Yes,4530.02,No
C00401,Female,0,67,107.78,Two year,Credit card,Fiber optic,Yes,7219.69,No
C00402,Female,0,62,109.51,Month-to-month,Electronic check,DSL,No,6740.64,Yes
C00403,Male,0,39,85.92,Month-to-month,Mailed check,DSL,Yes,3370.63,No
C00404,Male,0,37,54.48,One year,Mailed check,Fiber optic,No,2004.7,No
C00405,Female,0,8,109.36,Month-to-month,Credit card,Fiber optic,Yes,888.18,Yes
C00406,Female,0,52,49.15,Month-to-month,Bank transfer,DSL,Yes,2566.47,No
C00407,Female,0,33,76.27,Month-to-month,Mailed check,Fiber optic,No,2514.99,Yes
C00408,Female,0,42,29.97,Month-to-month,Credit card,DSL,No,1303.18,Yes
C00409,Female,1,27,112.2,Month-to-month,Bank transfer,DSL,No,2981.71,Yes
C00410,Female,0,8,34.08,Month-to-month,Electronic check,Fiber optic,No,293.85,Yes
C00411,Male,0,23,42.49,One year,Mailed check,Fiber optic,No,968.25,No
C00412,Female,0,64,75.81,Month-to-month,Electronic check,DSL,No,4873.22,Yes
C00413,Female,0,20,96.41,Month-to-month,Bank transfer,DSL,No,1945.72,No
C00414,Male,0,16,81.94,Month-to-month,Credit card,Fiber optic,No,1262.06,Yes
C00415,Male,0,17,43.21,Month-to-month,Electronic check,DSL,Yes,713.1,No
C00416,Male,1,19,20.09,Month-to-month,Credit card,DSL,No,350.62,No
C00417,Male,0,8,95.72,Two year,Mailed check,Fiber optic,No,732.46,No
C00418,Female,0,38,118.52,Month-to-month,Electronic check,No,Yes,4526.61,Yes
C00419,Female,0,38,100.99,One year,Mailed check,DSL,Yes,3811.58,No
C00420,Female,0,53,66.02,Month-to-month,Mailed check,Fiber optic,No,3496.53,Yes
C00421,Female,0,31,110.38,One year,Mailed check,Fiber optic,No,3396.48,No
C00422,Female,0,44,60.98,Month-to-month,Mailed check,Fiber optic,Yes,2691.14,Yes
C00423,Female,0,60,72.49,Month-to-month,Mailed check,Fiber optic,Yes,4371.46,No
C00424,Male,0,17,67.71,One year,Bank transfer,No,No,1134.18,No
C00425,Female,0,39,64.76,Month-to-month,Electronic check,DSL,No,2535.94,Yes
C00426,Male,1,42,97.52,One year,Credit card,DSL,Yes,4128.33,No
C00427,Male,0,48,72.68,Month-to-month,Credit card,No,No,3448.06,No
C00428,Female,1,12,51.67,Two year,Bank transfer,Fiber optic,Yes,641.11,No
C00429,Male,0,18,45.82,One year,Credit card,Fiber optic,No,807.07,Yes
C00430,Female,1,6,23.77,Two year,Credit card,Fiber optic,No,104.88,No
C00431,Male,0,43,78.32,Month-to-month,Credit card,Fiber optic,No,3372.33,No
C00432,Female,1,35,43.0,Month-to-month,Electronic check,Fiber optic,No,1477.63,Yes
C00433,Male,1,54,34.81,One year,Credit card,No,Yes,1911.88,No
C00434,Female,0,62,85.38,Two year,Electronic check,Fiber optic,No,5247.85,No
C00435,Female,1,69,88.12,Two year,Credit card,DSL,Yes,6040.15,No
C00436,Female,0,16,95.22,Month-to-month,Credit card,Fiber optic,No,1525.62,Yes
C00437,Female,0,8,70.36,One year,Electronic check,Fiber optic,No,571.77,Yes
C00438,Female,0,31,109.41,Month-to-month,Bank transfer,Fiber optic,No,3414.7,Yes
C00439,Male,0,10,113.63,Month-to-month,Credit card,Fiber optic,No,1112.23,Yes
C00440,Male,0,56,100.74,Month-to-month,Mailed check,DSL,Yes,5675.62,Yes
C00441,Male,0,70,83.56,Month-to-month,Mailed check,Fiber optic,No,5894.51,Yes
C00442,Female,0,20,50.37,Two year,Bank transfer,Fiber optic,Yes,1007.3,No
C00443,Male,0,5,118.29,Month-to-month,Mailed check,Fiber optic,No,617.5,Yes
C00444,Female,1,23,47.41,One year,Electronic check,Fiber optic,Yes,1092.91,No
C00445,Female,0,9,40.27,Month-to-month,Credit card,DSL,Yes,319.38,Yes
C00446,Male,0,58,64.22,Month-to-month,Credit card,Fiber optic,Yes,3707.37,No
C00447,Male,0,59,25.68,Month-to-month,Credit card,Fiber optic,No,1473.87,Yes
C00448,Female,0,54,117.85,Month-to-month,Credit card,Fiber optic,Yes,6412.79,Yes
C00449,Male,0,46,78.84,Month-to-month,Mailed check,Fiber optic,No,3599.54,No
C00450,Female,0,22,75.7,One year,Mailed check,Fiber optic,Yes,1678.99,No
C00451,Female,0,64,85.58,Two year,Mailed check,DSL,Yes,5455.55,No
C00452,Female,1,8,69.7,Month-to-month,Electronic check,Fiber optic,No,572.92,Yes
C00453,Female,0,20,23.21,Month-to-month,Mailed check,DSL,No,435.24,Yes
C00454,Female,0,51,81.23,Month-to-month,Mailed check,Fiber optic,Yes,4171.26,Yes
C00455,Male,0,39,91.62,One year,Credit card,DSL,Yes,3534.26,No
C00456,Male,0,37,61.67,Month-to-month,Mailed check,DSL,No,2321.31,No
C00457,Female,0,50,95.73,Month-to-month,Bank transfer,Fiber optic,No,4820.54,No
C00458,Female,0,34,42.7,Month-to-month,Bank transfer,Fiber optic,No,1469.68,Yes
C00459,Male,0,33,42.13,Two year,Credit card,Fiber optic,Yes,1347.03,No
C00460,Male,0,31,36.14,Month-to-month,Mailed check,Fiber optic,No,1091.2,No
C00461,Female,1,54,57.2,Month-to-month,Bank transfer,Fiber optic,Yes,3124.74,No
C00462,Male,1,44,104.7,Two year,Bank transfer,Fiber optic,No,4569.0,No
C00463,Female,0,34,102.79,One year,Electronic check,Fiber optic,No,3460.45,No
C00464,Male,0,71,58.28,One year,Credit card,Fiber optic,No,4142.28,No
C00465,Female,0,62,78.91,Month-to-month,Bank transfer,Fiber optic,No,4869.84,Yes
C00466,Male,0,23,92.08,Two year,Bank transfer,Fiber optic,No,2090.05,Yes
C00467,Female,0,46,44.12,One year,Credit card,No,Yes,2037.1,No
C00468,Male,0,56,36.81,Two year,Mailed check,DSL,Yes,2048.62,No
C00469,Male,0,7,117.21,One year,Credit card,No,No,784.53,Yes
C00470,Female,0,61,81.76,One year,Electronic check,DSL,No,4990.85,No
C00471,Male,0,3,118.14,Month-to-month,Electronic check,DSL,Yes,343.12,Yes
C00472,Female,1,38,53.78,Month-to-month,Electronic check,DSL,No,2067.09,Yes
C00473,Male,1,34,90.3,One year,Bank transfer,Fiber optic,No,3030.48,Yes
C00474,Female,0,44,42.26,Month-to-month,Mailed check,DSL,No,1871.5,Yes
C00475,Male,0,30,46.12,Month-to-month,Electronic check,Fiber optic,No,1377.25,Yes
C00476,Female,1,17,71.19,Month-to-month,Credit card,Fiber optic,No,1200.84,No
C00477,Male,0,59,51.96,One year,Electronic check,Fiber optic,Yes,3038.87,No
C00478,Female,0,10,36.76,Month-to-month,Bank transfer,Fiber optic,No,320.64,Yes
C00479,Male,0,18,46.29,One year,Electronic check,No,No,867.99,Yes
C00480,Female,0,45,23.57,One year,Mailed check,Fiber optic,Yes,1043.29,No
C00481,Female,0,59,90.44,Month-to-month,Electronic check,Fiber optic,No,5354.07,Yes
C00482,Female,1,62,69.21,Month-to-month,Mailed check,Fiber optic,No,4335.78,Yes
C00483,Male,1,59,29.42,Month-to-month,Mailed check,Fiber optic,Yes,1742.28,No
C00484,Female,0,49,37.17,Month-to-month,Credit card,Fiber optic,Yes,1811.04,No
C00485,Male,0,63,30.25,Month-to-month,Mailed check,DSL,Yes,1882.58,Yes
C00486,Female,1,32,81.26,Month-to-month,Bank transfer,Fiber optic,No,2643.72,Yes
C00487,Male,0,10,29.42,Two year,Bank transfer,DSL,No,312.41,No
C00488,Female,1,11,95.43,Month-to-month,Mailed check,DSL,No,1066.26,Yes
C00489,Male,0,70,22.05,One year,Mailed check,Fiber optic,No,1536.12,No
C00490,Male,0,62,44.94,Month-to-month,Electronic check,No,No,2820.78,Yes
C00491,Female,0,47,109.07,One year,Electronic check,No,No,5147.66,No
C00492,Male,0,34,91.85,Month-to-month,Credit card,Fiber optic,No,3101.22,Yes
C00493,Male,0,17,27.3,One year,Electronic check,Fiber optic,Yes,474.06,No
C00494,Female,0,54,102.11,One year,Bank transfer,DSL,No,5506.96,No
C00495,Male,0,40,69.3,One year,Electronic check,Fiber optic,No,2722.66,No
C00496,Male,0,19,104.68,Month-to-month,Credit card,DSL,Yes,2019.68,Yes
C00497,Male,0,67,80.07,One year,Credit card,DSL,No,5326.97,No
C00498,Female,1,53,88.18,Month-to-month,Mailed check,Fiber optic,No,4674.54,Yes
C00499,Male,1,64,119.35,Month-to-month,Credit card,DSL,No,7622.02,Yes
C00500,Female,0,47,43.23,Month-to-month,Mailed check,DSL,No,2016.02,Yes
C00501,Male,1,6,82.39,Month-to-month,Bank transfer,Fiber optic,Yes,492.08,Yes
C00502,Male,0,16,66.03,Month-to-month,Bank transfer,DSL,No,1106.18,Yes
C00503,Male,0,18,23.95,One year,Electronic check,DSL,Yes,421.94,No
C00504,Female,1,52,21.45,Month-to-month,Credit card,DSL,Yes,1083.63,Yes
C00505,Male,0,48,31.92,Month-to-month,Bank transfer,DSL,No,1543.52,Yes
C00506,Male,0,43,84.91,Month-to-month,Mailed check,DSL,No,3624.76,Yes
C00507,Female,1,39,76.72,One year,Credit card,Fiber optic,No,2952.63,No
C00508,Male,0,49,75.34,Month-to-month,Credit card,DSL,No,3646.68,Yes
C00509,Female,1,12,23.19,Month-to-month,Mailed check,Fiber optic,No,230.57,No
C00510,Female,1,10,66.93,One year,Credit card,DSL,No,662.42,No
C00511,Male,0,71,112.46,Month-to-month,Credit card,Fiber optic,No,7977.33,Yes
C00512,Female,1,55,59.76,Month-to-month,Bank transfer,Fiber optic,Yes,3255.35,No
C00513,Male,0,1,82.49,Month-to-month,Mailed check,Fiber optic,Yes,110.89,No
C00514,Female,0,49,97.98,One year,Bank transfer,Fiber optic,No,4763.95,Yes
C00515,Female,0,36,98.39,One year,Mailed check,No,No,3583.57,No
C00516,Male,1,21,71.93,Month-to-month,Electronic check,DSL,Yes,1519.29,Yes
C00517,Female,0,37,105.8,Month-to-month,Credit card,Fiber optic,Yes,3867.36,Yes
C00518,Female,0,24,59.14,Month-to-month,Credit card,Fiber optic,Yes,1465.66,No
C00519,Female,0,55,108.87,One year,Bank transfer,DSL,No,5968.64,Yes
C00520,Female,0,25,44.02,Two year,Credit card,DSL,Yes,1095.5,No
C00521,Female,0,7,48.02,Month-to-month,Credit card,DSL,Yes,314.57,No
C00522,Male,0,71,25.31,Month-to-month,Bank transfer,Fiber optic,No,1819.85,No
C00523,Female,0,71,99.56,One year,Bank transfer,DSL,No,7067.33,No
C00524,Male,0,24,61.71,One year,Mailed check,DSL,No,1444.28,No
C00525,Female,1,11,42.91,Two year,Electronic check,Fiber optic,No,432.43,No
C00526,Male,0,12,43.18,One year,Bank transfer,Fiber optic,Yes,540.7,No
C00527,Male,0,35,110.14,Two year,Mailed check,DSL,No,3828.61,No
C00528,Female,1,63,103.39,Month-to-month,Bank transfer,DSL,No,6477.35,Yes
C00529,Female,0,68,75.35,Month-to-month,Mailed check,Fiber optic,No,5123.74,Yes
C00530,Female,1,57,81.61,Month-to-month,Electronic check,No,No,4682.05,Yes
C00531,Male,0,13,67.43,One year,Mailed check,Fiber optic,No,854.47,No
C00532,Female,1,23,59.17,Month-to-month,Mailed check,Fiber optic,Yes,1338.55,No
C00533,Male,0,39,111.55,Month-to-month,Credit card,DSL,No,4383.84,No
C00534,Male,0,12,32.56,Month-to-month,Bank transfer,DSL,Yes,355.5,No
C00535,Male,0,34,61.84,Month-to-month,Mailed check,Fiber optic,No,2114.23,Yes
C00536,Female,1,71,54.46,Two year,Bank transfer,Fiber optic,No,3912.16,No
C00537,Female,0,31,69.82,Month-to-month,Mailed check,Fiber optic,No,2198.55,Yes
C00538,Male,0,62,65.76,Month-to-month,Credit card,Fiber optic,No,4033.3,No
C00539,Male,0,13,71.89,One year,Credit card,No,No,916.56,Yes
C00540,Female,0,31,33.99,Month-to-month,Electronic check,DSL,No,1017.93,Yes
C00541,Male,0,2,71.31,One year,Mailed check,DSL,No,187.54,Yes
C00542,Female,0,15,44.24,One year,Credit card,DSL,No,712.19,Yes
C00543,Male,1,57,38.43,Two year,Bank transfer,DSL,No,2164.01,No
C00544,Female,0,34,26.48,Two year,Mailed check,DSL,No,917.29,No
C00545,Male,0,68,96.27,Month-to-month,Mailed check,Fiber optic,No,6580.52,No
C00546,Female,0,29,62.74,Month-to-month,Electronic check,DSL,No,1792.83,Yes
C00547,Male,0,66,82.66,Month-to-month,Bank transfer,DSL,No,5424.33,Yes
C00548,Female,0,16,92.76,Month-to-month,Electronic check,DSL,No,1435.28,Yes
C00549,Female,0,39,87.93,Month-to-month,Mailed check,No,No,3420.47,Yes
C00550,Male,0,37,67.05,Month-to-month,Electronic check,Fiber optic,No,2520.79,No
C00551,Male,0,21,58.79,Two year,Mailed check,No,No,1274.89,No
C00552,Female,0,44,57.6,Month-to-month,Mailed check,No,Yes,2497.17,Yes
C00553,Male,1,19,84.0,Month-to-month,Electronic check,Fiber optic,No,1566.44,Yes
C00554,Female,1,71,69.48,Month-to-month,Electronic check,DSL,No,4923.88,Yes
C00555,Male,0,8,104.91,Month-to-month,Mailed check,DSL,Yes,867.34,Yes
C00556,Female,1,66,107.47,Two year,Electronic check,DSL,No,7104.21,No
C00557,Female,0,41,37.06,Month-to-month,Electronic check,Fiber optic,No,1520.84,Yes
C00558,Female,0,70,33.62,One year,Mailed check,DSL,No,2362.59,No
C00559,Female,0,61,83.04,Month-to-month,Bank transfer,DSL,No,5025.06,Yes
C00560,Female,0,26,50.12,Month-to-month,Electronic check,Fiber optic,No,1300.89,Yes
C00561,Female,0,71,21.86,Month-to-month,Electronic check,Fiber optic,No,1601.27,Yes
C00562,Male,0,70,108.86,One year,Credit card,Fiber optic,Yes,7579.04,No
C00563,Male,0,29,42.69,Month-to-month,Bank transfer,DSL,No,1239.93,Yes
C00564,Male,0,66,112.93,Month-to-month,Electronic check,Fiber optic,No,7432.94,Yes
C00565,Female,0,19,91.74,Month-to-month,Mailed check,Fiber optic,No,1747.05,No
C00566,Female,0,68,96.27,One year,Credit card,DSL,No,6553.74,Yes
C00567,Female,0,58,40.15,One year,Credit card,Fiber optic,Yes,2336.45,No
C00568,Female,0,70,43.42,Month-to-month,Credit card,No,No,3074.62,No
C00569,Male,1,57,72.13,Month-to-month,Electronic check,DSL,No,4100.38,No
C00570,Male,1,37,37.21,Two year,Mailed check,DSL,Yes,1378.41,No
C00571,Female,0,61,50.54,One year,Credit card,Fiber optic,No,3034.03,No
C00572,Male,1,30,52.15,One year,Bank transfer,DSL,No,1593.46,Yes
C00573,Male,0,71,35.96,One year,Credit card,Fiber optic,No,2529.11,No
C00574,Female,0,25,40.52,One year,Credit card,DSL,No,1044.66,No
C00575,Male,0,65,98.86,Month-to-month,Bank transfer,Fiber optic,Yes,6402.46,No
C00576,Female,0,6,36.72,Two year,Credit card,Fiber optic,No,171.4,Yes
C00577,Male,1,18,22.85,Two year,Credit card,Fiber optic,Yes,376.78,No
C00578,Female,0,10,82.94,Month-to-month,Bank transfer,DSL,No,877.97,Yes
C00579,Female,0,11,117.6,Month-to-month,Electronic check,DSL,No,1275.58,Yes
C00580,Female,0,65,53.12,Two year,Bank transfer,DSL,No,3413.68,No
C00581,Female,0,65,31.87,Month-to-month,Electronic check,DSL,No,2033.43,Yes
C00582,Male,1,52,77.04,Two year,Electronic check,DSL,Yes,3987.11,No
C00583,Female,0,67,110.64,Month-to-month,Electronic check,Fiber optic,No,7366.64,Yes
C00584,Female,0,31,98.41,Month-to-month,Bank transfer,DSL,No,3051.86,No
C00585,Female,0,17,82.25,Month-to-month,Bank transfer,Fiber optic,No,1369.62,Yes
C00586,Male,0,55,51.51,Month-to-month,Electronic check,Fiber optic,Yes,2834.98,No
C00587,Female,0,36,74.19,Month-to-month,Bank transfer,Fiber optic,No,2634.92,No
C00588,Male,0,26,29.12,Month-to-month,Electronic check,No,No,750.11,Yes
C00589,Female,0,53,87.89,One year,Bank transfer,DSL,No,4667.96,No
C00590,Male,0,17,92.51,Two year,Mailed check,Fiber optic,No,1528.87,No
C00591,Male,1,25,116.5,Month-to-month,Bank transfer,Fiber optic,No,2902.37,Yes
C00592,Female,1,2,46.04,Month-to-month,Bank transfer,Fiber optic,No,72.33,Yes
C00593,Male,0,5,21.85,Month-to-month,Bank transfer,Fiber optic,No,83.29,Yes
C00594,Female,0,4,74.56,Month-to-month,Electronic check,Fiber optic,Yes,308.69,Yes
C00595,Female,0,36,90.68,Month-to-month,Electronic check,DSL,No,3273.33,Yes
C00596,Female,0,6,99.04,Month-to-month,Mailed check,DSL,No,607.31,Yes
C00597,Male,0,21,39.37,Month-to-month,Mailed check,Fiber optic,Yes,792.66,No
C00598,Male,0,26,46.18,Month-to-month,Credit card,No,Yes,1179.25,Yes
C00599,Female,0,55,71.26,Month-to-month,Mailed check,Fiber optic,Yes,3890.27,Yes
C00600,Female,0,39,53.06,One year,Electronic check,DSL,No,2073.39,No
C00601,Male,0,33,106.05,Month-to-month,Mailed check,Fiber optic,Yes,3495.76,No
C00602,Female,0,14,67.38,Two year,Mailed check,Fiber optic,Yes,926.35,No
C00603,Female,0,56,99.96,Two year,Bank transfer,DSL,No,5626.36,Yes
C00604,Female,0,21,78.06,Two year,Mailed check,DSL,No,1598.66,No
C00605,Male,0,46,97.31,Two year,Credit card,DSL,No,4523.75,Yes
C00606,Male,0,16,53.27,Month-to-month,Bank transfer,Fiber optic,No,813.97,Yes
C00607,Male,0,16,103.14,Month-to-month,Electronic check,Fiber optic,No,1677.55,Yes
C00608,Female,0,29,47.46,Month-to-month,Credit card,DSL,No,1363.16,No
C00609,Female,0,8,74.61,One year,Electronic check,DSL,No,633.41,No
C00610,Female,0,3,41.4,Two year,Credit card,Fiber optic,No,81.62,No
C00611,Male,1,19,67.55,Two year,Bank transfer,No,No,1270.92,Yes
C00612,Female,0,66,51.82,Month-to-month,Credit card,Fiber optic,Yes,3403.66,No
C00613,Female,0,22,46.67,One year,Credit card,Fiber optic,No,1076.06,Yes
C00614,Female,0,46,116.7,Month-to-month,Mailed check,DSL,No,5416.75,Yes
C00615,Female,0,13,36.01,Month-to-month,Electronic check,Fiber optic,No,437.11,No
